x,Ser Millis,PPS Millis,,,
24015,24057884,24057458,,,
24016,24058873,24058459,,,
24017,24059905,24059459,,,
24018,24060882,24060460,,,
24019,24061920,24061460,,,
24020,24062865,24062460,,,
24021,24063926,24063461,,,
24022,24064926,24064461,,,
24023,24065928,24065462,,,
24024,24066930,24066462,,,
24025,24067889,24067463,,,
24026,24068877,24068463,,,
24027,24069874,24069464,,,
24028,24070884,24070464,,,
24029,24071863,24071464,,,
24030,24072868,24072466,,,
24031,24073922,24073466,,,
24032,24074869,24074467,,,
24033,24075880,24075467,,,
24034,24076888,24076468,,,
24035,24077922,24077468,,,
24036,24078870,24078469,,,
24037,24079925,24079469,,,
24038,24080915,24080470,,,
24039,24081875,24081470,,,
24040,24082939,24082470,,,
24041,24083898,24083471,,,
24042,24084943,24084471,,,
24043,24085901,24085472,,,
24044,24086941,24086472,,,
24045,24087945,24087473,,,
24046,24088890,24088473,,,
24047,24089880,24089474,,,
24048,24090870,24090475,,,
24049,24091890,24091475,,,
24050,24092871,24092476,,,
24051,24093893,24093476,,,
24052,24094937,24094477,,,
24053,24095932,24095477,,,
24054,24096906,24096478,,,
24055,24097906,24097478,,,
24056,24098948,24098479,,,
24057,24099849,24099479,,,
24058,24100848,24100480,,,
24059,24101910,24101480,,,
24060,24102863,24102480,,,
24061,24103903,24103481,,,
24062,24104850,24104481,,,
24063,24105892,24105482,,,
24064,24106863,24106482,,,
24065,24107897,24107483,,,
24066,24108915,24108484,,,
24067,24109863,24109485,,,
24068,24110853,24110485,,,
24069,24111874,24111485,,,
24070,24112875,24112486,,,
24071,24113865,24113486,,,
24072,24114856,24114487,,,
24073,24115912,24115487,,,
24074,24116900,24116488,,,
24075,24117877,24117488,,,
24076,24118937,24118489,,,
24077,24119989,24119489,,,
24078,24120867,24120489,,,
24079,24121880,24121490,,,
24080,24122930,24122490,,,
24081,24123870,24123491,,,
24082,24124966,24124491,,,
24083,24125868,24125492,,,
24084,24126916,24126493,,,
24085,24127866,24127494,,,
24086,24128887,24128494,,,
24087,24129950,24129495,,,
24088,24130916,24130495,,,
24089,24131862,24131495,,,
24090,24132880,24132496,,,
24091,24133892,24133496,,,
24092,24134863,24134497,,,
24093,24135866,24135497,,,
24094,24136937,24136498,,,
24095,24137917,24137498,,,
24096,24138880,24138499,,,
24097,24139937,24139499,,,
24098,24140891,24140499,,,
24099,24141914,24141500,,,
24100,24142873,24142500,,,
24101,24143891,24143502,,,
24102,24144972,24144502,,,
24103,24145966,24145503,,,
24104,24146911,24146503,,,
24105,24147937,24147504,,,
24106,24148884,24148504,,,
24107,24149868,24149505,,,
24108,24150922,24150505,,,
24109,24151933,24151505,,,
24110,24152891,24152506,,,
24111,24153872,24153506,,,
24112,24154936,24154507,,,
24113,24155898,24155507,,,
24114,24156881,24156508,,,
24115,24157883,24157508,,,
24116,24158938,24158509,,,
24117,24159883,24159509,,,
24118,24160894,24160509,,,
24119,24161892,24161511,,,
24120,24162886,24162511,,,
24121,24163867,24163512,,,
24122,24164840,24164512,,,
24123,24165890,24165513,,,
24124,24166851,24166513,,,
24125,24167886,24167514,,,
24126,24168866,24168514,,,
24127,24169910,24169515,,,
24128,24170834,24170515,,,
24129,24171887,24171515,,,
24130,24172897,24172516,,,
24131,24173845,24173516,,,
24132,24174967,24174517,,,
24133,24175858,24175517,,,
24134,24176847,24176518,,,
24135,24177844,24177518,,,
24136,24178856,24178519,,,
24137,24179886,24179520,,,
24138,24180868,24180520,,,
24139,24181861,24181521,,,
24140,24182849,24182521,,,
24141,24183894,24183522,,,
24142,24184876,24184522,,,
24143,24185902,24185523,,,
24144,24186906,24186523,,,
24145,24187862,24187524,,,
24146,24188899,24188524,,,
24147,24189875,24189524,,,
24148,24190914,24190525,,,
24149,24191872,24191525,,,
24150,24192915,24192526,,,
24151,24193855,24193526,,,
24152,24194910,24194527,,,
24153,24195923,24195527,,,
24154,24196914,24196528,,,
24155,24197891,24197529,,,
24156,24198860,24198530,,,
24157,24199907,24199530,,,
24158,24200950,24200530,,,
24159,24201951,24201531,,,
24160,24202916,24202531,,,
24161,24203913,24203532,,,
24162,24204951,24204532,,,
24163,24205932,24205533,,,
24164,24206907,24206533,,,
24165,24207950,24207534,,,
24166,24208908,24208534,,,
24167,24209970,24209534,,,
24168,24210922,24210535,,,
24169,24211966,24211535,,,
24170,24212923,24212536,,,
24171,24213960,24213536,,,
24172,24214925,24214538,,,
24173,24215937,24215538,,,
24174,24216906,24216539,,,
24175,24217933,24217539,,,
24176,24218967,24218540,,,
24177,24219916,24219540,,,
24178,24220916,24220540,,,
24179,24221962,24221541,,,
24180,24222958,24222541,,,
24181,24223937,24223542,,,
24182,24224880,24224542,,,
24183,24225923,24225543,,,
24184,24226870,24226543,,,
24185,24227899,24227544,,,
24186,24228922,24228544,,,
24187,24229882,24229544,,,
24188,24230923,24230545,,,
24189,24231883,24231545,,,
24190,24232937,24232547,,,
24191,24233875,24233547,,,
24192,24234905,24234548,,,
24193,24235952,24235548,,,
24194,24236877,24236549,,,
24195,24237896,24237549,,,
24196,24238897,24238550,,,
24197,24239950,24239550,,,
24198,24240883,24240550,,,
24199,24241885,24241551,,,
24200,24242947,24242551,,,
24201,24243936,24243552,,,
24202,24244884,24244552,,,
24203,24245946,24245553,,,
24204,24246903,24246553,,,
24205,24247946,24247554,,,
24206,24248886,24248554,,,
24207,24249895,24249554,,,
24208,24250928,24250556,,,
24209,24251950,24251556,,,
24210,24252897,24252557,,,
24211,24253940,24253557,,,
24212,24254878,24254558,,,
24213,24255899,24255558,,,
24214,24256933,24256559,,,
24215,24257880,24257559,,,
24216,24258882,24258560,,,
24217,24259901,24259560,,,
24218,24260932,24260560,,,
24219,24261934,24261561,,,
24220,24262891,24262561,,,
24221,24263894,24263562,,,
24222,24264958,24264562,,,
24223,24265926,24265563,,,
24224,24266893,24266563,,,
24225,24267923,24267565,,,
24226,24268944,24268565,,,
24227,24269893,24269565,,,
24228,24270905,24270566,,,
24229,24271950,24271566,,,
24230,24272954,24272567,,,
24231,24274006,24273567,,,
24232,24274945,24274568,,,
24233,24275997,24275568,,,
24234,24276956,24276569,,,
24235,24278001,24277569,,,
24236,24279010,24278569,,,
24237,24279959,24279570,,,
24238,24280957,24280570,,,
24239,24281959,24281571,,,
24240,24283012,24282571,,,
24241,24283942,24283572,,,
24242,24284972,24284572,,,
24243,24286006,24285574,,,
24244,24286970,24286574,,,
24245,24287953,24287575,,,
24246,24288990,24288575,,,
24247,24290040,24289575,,,
24248,24291003,24290576,,,
24249,24292051,24291576,,,
24250,24293037,24292577,,,
24251,24294005,24293577,,,
24252,24295054,24294578,,,
24253,24296010,24295578,,,
24254,24297062,24296579,,,
24255,24298002,24297579,,,
24256,24299046,24298579,,,
24257,24300011,24299580,,,
24258,24301008,24300580,,,
24259,24302007,24301581,,,
24260,24303007,24302581,,,
24261,24304053,24303583,,,
24262,24305051,24304583,,,
24263,24306084,24305584,,,
24264,24307104,24306584,,,
24265,24308114,24307585,,,
24266,24309085,24308585,,,
24267,24310060,24309585,,,
24268,24311107,24310586,,,
24269,24312065,24311586,,,
24270,24313062,24312587,,,
24271,24314119,24313587,,,
24272,24315075,24314588,,,
24273,24316101,24315588,,,
24274,24317056,24316589,,,
24275,24318133,24317589,,,
24276,24319059,24318589,,,
24277,24320118,24319590,,,
24278,24321076,24320591,,,
24279,24322087,24321592,,,
24280,24323065,24322592,,,
24281,24324083,24323593,,,
24282,24325127,24324593,,,
24283,24326078,24325594,,,
24284,24327078,24326594,,,
24285,24328035,24327595,,,
24286,24329055,24328595,,,
24287,24330115,24329595,,,
24288,24331075,24330596,,,
24289,24332087,24331596,,,
24290,24333139,24332597,,,
24291,24334076,24333597,,,
24292,24335109,24334598,,,
24293,24336088,24335598,,,
24294,24337137,24336599,,,
24295,24338080,24337599,,,
24296,24339111,24338600,,,
24297,24340085,24339601,,,
24298,24341093,24340601,,,
24299,24342134,24341602,,,
24300,24343079,24342602,,,
24301,24344092,24343603,,,
24302,24345086,24344603,,,
24303,24346122,24345604,,,
24304,24347070,24346604,,,
24305,24348083,24347604,,,
24306,24349061,24348605,,,
24307,24350086,24349605,,,
24308,24351031,24350606,,,
24309,24352099,24351606,,,
24310,24352995,24352607,,,
24311,24354057,24353607,,,
24312,24355038,24354608,,,
24313,24356059,24355608,,,
24314,24357000,24356610,,,
24315,24358023,24357610,,,
24316,24359100,24358610,,,
24317,24360059,24359611,,,
24318,24361102,24360611,,,
24319,24362039,24361612,,,
24320,24363101,24362612,,,
24321,24364034,24363613,,,
24322,24365039,24364613,,,
24323,24365970,24365614,,,
24324,24367085,24366614,,,
24325,24368084,24367614,,,
24326,24369062,24368615,,,
24327,24370041,24369615,,,
24328,24371003,24370616,,,
24329,24372104,24371616,,,
24330,24373052,24372617,,,
24331,24374054,24373618,,,
24332,24375045,24374619,,,
24333,24376046,24375619,,,
24334,24376997,24376620,,,
24335,24377986,24377620,,,
24336,24379005,24378620,,,
24337,24380034,24379621,,,
24338,24381052,24380621,,,
24339,24382007,24381622,,,
24340,24383031,24382622,,,
24341,24384052,24383623,,,
24342,24385052,24384623,,,
24343,24386014,24385624,,,
24344,24387002,24386624,,,
24345,24387984,24387624,,,
24346,24389035,24388625,,,
24347,24390000,24389625,,,
24348,24390985,24390626,,,
24349,24392001,24391627,,,
24350,24393039,24392628,,,
24351,24393998,24393628,,,
24352,24395015,24394629,,,
24353,24396014,24395629,,,
24354,24397057,24396630,,,
24355,24398059,24397630,,,
24356,24399014,24398630,,,
24357,24399988,24399631,,,
24358,24401041,24400631,,,
24359,24402059,24401632,,,
24360,24403016,24402632,,,
24361,24404018,24403633,,,
24362,24405059,24404633,,,
24363,24406061,24405634,,,
24364,24406991,24406634,,,
24365,24408012,24407634,,,
24366,24408992,24408635,,,
24367,24410055,24409636,,,
24368,24410993,24410637,,,
24369,24411996,24411637,,,
24370,24413003,24412638,,,
24371,24414066,24413638,,,
24372,24415013,24414639,,,
24373,24416026,24415639,,,
24374,24417026,24416640,,,
24375,24418008,24417640,,,
24376,24419066,24418640,,,
24377,24419989,24419641,,,
24378,24420984,24420641,,,
24379,24422027,24421642,,,
24380,24423025,24422642,,,
24381,24423983,24423643,,,
24382,24425017,24424643,,,
24383,24426092,24425644,,,
24384,24427091,24426645,,,
24385,24428049,24427645,,,
24386,24429020,24428646,,,
24387,24430047,24429646,,,
24388,24431073,24430647,,,
24389,24432038,24431647,,,
24390,24433050,24432648,,,
24391,24434043,24433648,,,
24392,24435076,24434649,,,
24393,24436040,24435649,,,
24394,24437049,24436649,,,
24395,24438032,24437650,,,
24396,24439023,24438650,,,
24397,24440089,24439651,,,
24398,24441035,24440651,,,
24399,24442043,24441652,,,
24400,24443098,24442652,,,
24401,24444098,24443653,,,
24402,24445057,24444654,,,
24403,24446036,24445655,,,
24404,24447056,24446655,,,
24405,24448099,24447655,,,
24406,24449091,24448656,,,
24407,24450031,24449656,,,
24408,24451030,24450657,,,
24409,24452094,24451657,,,
24410,24453031,24452658,,,
24411,24454052,24453658,,,
24412,24455089,24454659,,,
24413,24456068,24455659,,,
24414,24457052,24456659,,,
24415,24458100,24457660,,,
24416,24459048,24458660,,,
24417,24460065,24459661,,,
24418,24461097,24460661,,,
24419,24462044,24461662,,,
24420,24463053,24462663,,,
24421,24464095,24463664,,,
24422,24465107,24464664,,,
24423,24466064,24465665,,,
24424,24467036,24466665,,,
24425,24468054,24467665,,,
24426,24469108,24468666,,,
24427,24470110,24469666,,,
24428,24471041,24470667,,,
24429,24472058,24471667,,,
24430,24473111,24472668,,,
24431,24474104,24473668,,,
24432,24475054,24474669,,,
24433,24476065,24475669,,,
24434,24477061,24476669,,,
24435,24478052,24477670,,,
24436,24479052,24478670,,,
24437,24480163,24479671,,,
24438,24481097,24480672,,,
24439,24482144,24481673,,,
24440,24483105,24482673,,,
24441,24484117,24483674,,,
24442,24485099,24484674,,,
24443,24486141,24485675,,,
24444,24487157,24486675,,,
24445,24488176,24487675,,,
24446,24489090,24488676,,,
24447,24490162,24489676,,,
24448,24491156,24490677,,,
24449,24492111,24491677,,,
24450,24493148,24492678,,,
24451,24494111,24493678,,,
24452,24495164,24494679,,,
24453,24496169,24495679,,,
24454,24497112,24496679,,,
24455,24498182,24497681,,,
24456,24499205,24498681,,,
24457,24500113,24499682,,,
24458,24501124,24500682,,,
24459,24502166,24501683,,,
24460,24503216,24502683,,,
24461,24504170,24503684,,,
24462,24505185,24504684,,,
24463,24506110,24505684,,,
24464,24507157,24506685,,,
24465,24508188,24507685,,,
24466,24509079,24508686,,,
24467,24510188,24509686,,,
24468,24511156,24510687,,,
24469,24512182,24511687,,,
24470,24513101,24512688,,,
24471,24514188,24513688,,,
24472,24515152,24514689,,,
24473,24516211,24515690,,,
24474,24517160,24516690,,,
24475,24518180,24517691,,,
24476,24519131,24518691,,,
24477,24520216,24519692,,,
24478,24521103,24520692,,,
24479,24522172,24521693,,,
24480,24523114,24522693,,,
24481,24524122,24523694,,,
24482,24525166,24524694,,,
24483,24526092,24525694,,,
24484,24527075,24526695,,,
24485,24528160,24527695,,,
24486,24529218,24528696,,,
24487,24530186,24529696,,,
24488,24531145,24530697,,,
24489,24532204,24531697,,,
24490,24533148,24532698,,,
24491,24534097,24533699,,,
24492,24535069,24534700,,,
24493,24536100,24535700,,,
24494,24537119,24536700,,,
24495,24538119,24537701,,,
24496,24539076,24538701,,,
24497,24540121,24539702,,,
24498,24541162,24540702,,,
24499,24542134,24541703,,,
24500,24543139,24542703,,,
24501,24544122,24543704,,,
24502,24545119,24544704,,,
24503,24546161,24545704,,,
24504,24547331,24546705,,,
24505,24548131,24547705,,,
24506,24549181,24548706,,,
24507,24550175,24549706,,,
24508,24551124,24550708,,,
24509,24552138,24551708,,,
24510,24553143,24552709,,,
24511,24554178,24553709,,,
24512,24555137,24554710,,,
24513,24556140,24555710,,,
24514,24557139,24556710,,,
24515,24558193,24557711,,,
24516,24559193,24558711,,,
24517,24560131,24559712,,,
24518,24561174,24560712,,,
24519,24562127,24561713,,,
24520,24563128,24562713,,,
24521,24564168,24563714,,,
24522,24565147,24564714,,,
24523,24566141,24565714,,,
24524,24567192,24566715,,,
24525,24568131,24567715,,,
24526,24569199,24568717,,,
24527,24570182,24569717,,,
24528,24571203,24570718,,,
24529,24572165,24571718,,,
24530,24573153,24572719,,,
24531,24574134,24573719,,,
24532,24575183,24574720,,,
24533,24576131,24575720,,,
24534,24577141,24576720,,,
24535,24578145,24577721,,,
24536,24579196,24578721,,,
24537,24580247,24579722,,,
24538,24581222,24580722,,,
24539,24582252,24581723,,,
24540,24583222,24582723,,,
24541,24584194,24583724,,,
24542,24585209,24584724,,,
24543,24586218,24585724,,,
24544,24587211,24586726,,,
24545,24588264,24587726,,,
24546,24589194,24588727,,,
24547,24590218,24589727,,,
24548,24591226,24590728,,,
24549,24592251,24591728,,,
24550,24593264,24592729,,,
24551,24594207,24593729,,,
24552,24595196,24594729,,,
24553,24596276,24595730,,,
24554,24597271,24596730,,,
24555,24598210,24597731,,,
24556,24599211,24598731,,,
24557,24600207,24599732,,,
24558,24601260,24600732,,,
24559,24602228,24601733,,,
24560,24603257,24602733,,,
24561,24604215,24603735,,,
24562,24605266,24604735,,,
24563,24606209,24605735,,,
24564,24607237,24606736,,,
24565,24608240,24607736,,,
24566,24609260,24608737,,,
24567,24610259,24609737,,,
24568,24611214,24610738,,,
24569,24612205,24611738,,,
24570,24613260,24612739,,,
24571,24614259,24613739,,,
24572,24615219,24614739,,,
24573,24616207,24615740,,,
24574,24617247,24616740,,,
24575,24618207,24617741,,,
24576,24619207,24618741,,,
24577,24620224,24619742,,,
24578,24621191,24620742,,,
24579,24622256,24621744,,,
24580,24623211,24622744,,,
24581,24624287,24623745,,,
24582,24625202,24624745,,,
24583,24626270,24625745,,,
24584,24627215,24626746,,,
24585,24628222,24627746,,,
24586,24629207,24628747,,,
24587,24630208,24629747,,,
24588,24631245,24630748,,,
24589,24632216,24631748,,,
24590,24633199,24632749,,,
24591,24634253,24633749,,,
24592,24635250,24634749,,,
24593,24636209,24635750,,,
24594,24637212,24636750,,,
24595,24638283,24637751,,,
24596,24639246,24638751,,,
24597,24640212,24639753,,,
24598,24641208,24640753,,,
24599,24642174,24641754,,,
24600,24643228,24642754,,,
24601,24644233,24643755,,,
24602,24645233,24644755,,,
24603,24646228,24645755,,,
24604,24647231,24646756,,,
24605,24648189,24647756,,,
24606,24649263,24648757,,,
24607,24650194,24649757,,,
24608,24651184,24650758,,,
24609,24652227,24651758,,,
24610,24653186,24652759,,,
24611,24654196,24653759,,,
24612,24655225,24654759,,,
24613,24656239,24655760,,,
24614,24657196,24656761,,,
24615,24658184,24657762,,,
24616,24659186,24658762,,,
24617,24660245,24659763,,,
24618,24661175,24660763,,,
24619,24662199,24661764,,,
24620,24663177,24662764,,,
24621,24664248,24663764,,,
24622,24665178,24664765,,,
24623,24666188,24665765,,,
24624,24667231,24666766,,,
24625,24668309,24667766,,,
24626,24669248,24668767,,,
24627,24670292,24669767,,,
24628,24671268,24670768,,,
24629,24672249,24671768,,,
24630,24673291,24672769,,,
24631,24674269,24673769,,,
24632,24675253,24674770,,,
24633,24676300,24675771,,,
24634,24677313,24676771,,,
24635,24678258,24677772,,,
24636,24679259,24678772,,,
24637,24680260,24679773,,,
24638,24681289,24680773,,,
24639,24682246,24681774,,,
24640,24683256,24682774,,,
24641,24684239,24683774,,,
24642,24685314,24684775,,,
24643,24686247,24685775,,,
24644,24687266,24686776,,,
24645,24688200,24687776,,,
24646,24689297,24688777,,,
24647,24690251,24689777,,,
24648,24691202,24690778,,,
24649,24692275,24691778,,,
24650,24693252,24692780,,,
24651,24694293,24693780,,,
24652,24695182,24694780,,,
24653,24696152,24695781,,,
24654,24697152,24696781,,,
24655,24698216,24697782,,,
24656,24699236,24698782,,,
24657,24700094,24699783,,,
24658,24701128,24700783,,,
24659,24702182,24701784,,,
24660,24703163,24702784,,,
24661,24704141,24703784,,,
24662,24705154,24704785,,,
24663,24706157,24705785,,,
24664,24707227,24706786,,,
24665,24708156,24707786,,,
24666,24709173,24708787,,,
24667,24710226,24709788,,,
24668,24711209,24710789,,,
24669,24712175,24711789,,,
24670,24713184,24712790,,,
24671,24714166,24713790,,,
24672,24715208,24714790,,,
24673,24716217,24715791,,,
24674,24717179,24716791,,,
24675,24718163,24717792,,,
24676,24719228,24718792,,,
24677,24720220,24719793,,,
24678,24721186,24720793,,,
24679,24722147,24721794,,,
24680,24723233,24722794,,,
24681,24724209,24723794,,,
24682,24725163,24724795,,,
24683,24726173,24725795,,,
